concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
7,carbimazole,43815885,OMOP774468,Carbimazole 10 MG [Carbimazol Aristo],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41142151,OMOP2340113,Carbimazole 10 MG [Carbimazol Henning],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40892159,OMOP2090121,Carbimazole 10 MG [Carbimazol Hexal],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41142150,OMOP2340112,Carbimazole 10 MG [Neo Thyreo],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41142149,OMOP2340111,Carbimazole 10 MG [Neo Thyreostat],Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,19107525,432648,carbimazole 10 MG Oral Tablet,Drug,RxNorm,S,1969-12-31,2099-12-30
7,carbimazole,40837514,OMOP2035476,Carbimazole 10 MG Oral Tablet Box of 100,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40962106,OMOP2160068,Carbimazole 10 MG Oral Tablet Box of 1000,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,40731453,OMOP4725715,Carbimazole 10 MG Oral Tablet Box of 100 by A A H,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,40731454,OMOP4725714,Carbimazole 10 MG Oral Tablet Box of 100 by Alliance,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,36060268,OMOP4986071,carbimazole 10 MG Oral Tablet Box of 100 by AMCo,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,41293020,OMOP2490982,Carbimazole 10 MG Oral Tablet Box of 100 by Aristo,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,36060269,OMOP4986072,carbimazole 10 MG Oral Tablet Box of 100 by DE,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,40731452,OMOP4725716,Carbimazole 10 MG Oral Tablet Box of 100 by Macleods,Drug,RxNorm Extension,S,2018-06-03,2099-12-30
7,carbimazole,35886089,OMOP5033427,carbimazole 10 MG Oral Tablet Box of 100 by Medihealth,Drug,RxNorm Extension,S,2020-12-06,2099-12-30
7,carbimazole,36060267,OMOP4986070,carbimazole 10 MG Oral Tablet Box of 100 by Morningside,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,36060266,OMOP4986069,carbimazole 10 MG Oral Tablet Box of 100 by TEVA,Drug,RxNorm Extension,S,2020-08-16,2099-12-30
7,carbimazole,40868647,OMOP2066609,Carbimazole 10 MG Oral Tablet Box of 20,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41024343,OMOP2222305,Carbimazole 10 MG Oral Tablet Box of 250,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
7,carbimazole,41274139,OMOP2472101,Carbimazole 10 MG Oral Tablet Box of 50,Drug,RxNorm Extension,S,2017-08-23,2099-12-30
