concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
26,dx_T1DM,4224709,422228004,Multiple complications due to type 1 diabetes mellitus,Condition,SNOMED,S,2006-07-30,2099-12-30
26,dx_T1DM,45769829,71721000119101,Nephrotic syndrome due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,45769830,71771000119100,Neuropathic arthropathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,37312218,789542009,Neuropathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2020-01-30,2099-12-30
26,dx_T1DM,45763583,60961000119107,Nonproliferative diabetic retinopathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,609097,16745211000119100,Nonproliferative retinopathy of left eye due to diabetes mellitus type 1,Condition,SNOMED,S,2021-01-30,2099-12-30
26,dx_T1DM,609108,16746741000119102,Nonproliferative retinopathy of right eye due to diabetes mellitus type 1,Condition,SNOMED,S,2021-01-30,2099-12-30
26,dx_T1DM,45769834,72041000119103,Osteomyelitis due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,36713094,31211000119101,Peripheral angiopathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2017-01-30,2099-12-30
26,dx_T1DM,318712,421365002,Peripheral circulatory disorder due to type 1 diabetes mellitus,Condition,SNOMED,S,2006-07-30,2099-12-30
26,dx_T1DM,37018566,71791000119104,Peripheral neuropathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2016-01-30,2099-12-30
26,dx_T1DM,4222687,421305000,Persistent microalbuminuria due to type 1 diabetes mellitus,Condition,SNOMED,S,2006-07-30,2099-12-30
26,dx_T1DM,4222553,420514000,Persistent proteinuria due to type 1 diabetes mellitus,Condition,SNOMED,S,2006-07-30,2099-12-30
26,dx_T1DM,37017431,713705003,Polyneuropathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2016-01-30,2099-12-30
26,dx_T1DM,3194119,29680001000004109,Poorly controlled type 1 diabetes,Condition,Nebraska Lexicon,S,2016-01-27,2099-12-30
26,dx_T1DM,3198350,10100001000004109,Poorly controlled type I diabetes with circulatory disorder,Condition,Nebraska Lexicon,S,2016-01-27,2099-12-30
26,dx_T1DM,3196797,10110001000004106,Poorly controlled type I diabetes with complication,Condition,Nebraska Lexicon,S,2016-01-27,2099-12-30
26,dx_T1DM,3192955,10130001000004101,Poorly controlled type I diabetes with neuropathy,Condition,Nebraska Lexicon,S,2016-01-27,2099-12-30
26,dx_T1DM,3192052,10120001000004103,Poorly controlled type I diabetes with renal complication,Condition,Nebraska Lexicon,S,2016-01-27,2099-12-30
26,dx_T1DM,4063042,199229001,Pre-existing type 1 diabetes mellitus,Condition,SNOMED,S,2002-01-30,2099-12-30
26,dx_T1DM,43531008,609564002,Pre-existing type 1 diabetes mellitus in pregnancy,Condition,SNOMED,S,2013-07-30,2099-12-30
26,dx_T1DM,43531009,609566000,Pregnancy and type 1 diabetes mellitus,Condition,SNOMED,S,2013-07-30,2099-12-30
26,dx_T1DM,45763584,60971000119101,Proliferative retinopathy due to type 1 diabetes mellitus,Condition,SNOMED,S,2015-01-30,2099-12-30
26,dx_T1DM,609115,16747741000119100,Proliferative retinopathy of left eye due to diabetes mellitus type 1,Condition,SNOMED,S,2021-01-30,2099-12-30
