"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
6,"propylthiouracil",42967494,"OMOP4693944","Propylthiouracil 50 MG [ANTIROID]","Drug","RxNorm Extension","S","2018-08-20","2099-12-30"
6,"propylthiouracil",35864356,"OMOP5020895","propylthiouracil 50 MG [Aokangxin]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
6,"propylthiouracil",19108527,"436875","propylthiouracil 50 MG Oral Capsule","Drug","RxNorm","S","1969-12-31","2099-12-30"
6,"propylthiouracil",35864355,"OMOP5020894","propylthiouracil 50 MG Oral Capsule [Aokangxin]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
6,"propylthiouracil",1554073,"198175","propylthiouracil 50 MG Oral Tablet","Drug","RxNorm","S","1969-12-31","2099-12-30"
6,"propylthiouracil",42967493,"OMOP4693943","Propylthiouracil 50 MG Oral Tablet [ANTIROID]","Drug","RxNorm Extension","S","2018-08-20","2099-12-30"
6,"propylthiouracil",35864770,"OMOP5020893","propylthiouracil 50 MG Oral Tablet [Aokangxin]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
6,"propylthiouracil",21152078,"OMOP388881","Propylthiouracil 50 MG Oral Tablet Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21093141,"OMOP388888","Propylthiouracil 50 MG Oral Tablet Box of 100 by A A H","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21073667,"OMOP388885","Propylthiouracil 50 MG Oral Tablet Box of 100 by Alliance","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21142265,"OMOP388887","Propylthiouracil 50 MG Oral Tablet Box of 100 by DE","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21162017,"OMOP388890","Propylthiouracil 50 MG Oral Tablet Box of 100 by Dowelhurst","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21112880,"OMOP388883","Propylthiouracil 50 MG Oral Tablet Box of 100 by Focus","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36946166,"OMOP5197057","propylthiouracil 50 MG Oral Tablet Box of 100 by Halewood Chemicals","Drug","RxNorm Extension","S","2023-05-21","2099-12-30"
6,"propylthiouracil",21132310,"OMOP388889","Propylthiouracil 50 MG Oral Tablet Box of 100 by Ivax","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21083378,"OMOP388884","Propylthiouracil 50 MG Oral Tablet Box of 100 by Kent","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40749165,"OMOP4708527","Propylthiouracil 50 MG Oral Tablet Box of 100 by Macleods","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",35897645,"OMOP5041882","propylthiouracil 50 MG Oral Tablet Box of 100 by Medihealth","Drug","RxNorm Extension","S","2021-01-31","2099-12-30"
6,"propylthiouracil",36958088,"OMOP5197058","propylthiouracil 50 MG Oral Tablet Box of 100 by Morningside","Drug","RxNorm Extension","S","2023-05-21","2099-12-30"
6,"propylthiouracil",43257300,"OMOP546264","Propylthiouracil 50 MG Oral Tablet Box of 100 by Phebra","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40749163,"OMOP4708529","Propylthiouracil 50 MG Oral Tablet Box of 100 by RPH","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",40749164,"OMOP4708528","Propylthiouracil 50 MG Oral Tablet Box of 100 by TEVA","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",21142264,"OMOP388886","Propylthiouracil 50 MG Oral Tablet Box of 100 by Waymade","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21122496,"OMOP388891","Propylthiouracil 50 MG Oral Tablet Box of 100 by Wockhardt","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41084059,"OMOP2282021","Propylthiouracil 50 MG Oral Tablet Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41115291,"OMOP2313253","Propylthiouracil 50 MG Oral Tablet Box of 200","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",41052457,"OMOP2250419","Propylthiouracil 50 MG Oral Tablet Box of 250","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",43146264,"OMOP451944","Propylthiouracil 50 MG Oral Tablet Box of 30","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40896757,"OMOP2094719","Propylthiouracil 50 MG Oral Tablet Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21024515,"OMOP388873","Propylthiouracil 50 MG Oral Tablet Box of 56","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21073666,"OMOP388878","Propylthiouracil 50 MG Oral Tablet Box of 56 by A A H","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21142263,"OMOP388876","Propylthiouracil 50 MG Oral Tablet Box of 56 by Alliance","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21112877,"OMOP388877","Propylthiouracil 50 MG Oral Tablet Box of 56 by DE","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21162016,"OMOP388874","Propylthiouracil 50 MG Oral Tablet Box of 56 by Focus","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36961364,"OMOP5197055","propylthiouracil 50 MG Oral Tablet Box of 56 by Halewood Chemicals","Drug","RxNorm Extension","S","2023-05-21","2099-12-30"
6,"propylthiouracil",21112878,"OMOP388879","Propylthiouracil 50 MG Oral Tablet Box of 56 by Ivax","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21073665,"OMOP388875","Propylthiouracil 50 MG Oral Tablet Box of 56 by Kent","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",40749168,"OMOP4708524","Propylthiouracil 50 MG Oral Tablet Box of 56 by Macleods","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",36937487,"OMOP5197056","propylthiouracil 50 MG Oral Tablet Box of 56 by Morningside","Drug","RxNorm Extension","S","2023-05-21","2099-12-30"
6,"propylthiouracil",40749166,"OMOP4708526","Propylthiouracil 50 MG Oral Tablet Box of 56 by RPH","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",40749167,"OMOP4708525","Propylthiouracil 50 MG Oral Tablet Box of 56 by TEVA","Drug","RxNorm Extension","S","2018-06-03","2099-12-30"
6,"propylthiouracil",21112879,"OMOP388880","Propylthiouracil 50 MG Oral Tablet Box of 56 by Wockhardt","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",36272342,"OMOP3123217","Propylthiouracil 50 MG Oral Tablet Box of 60","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
6,"propylthiouracil",43201416,"OMOP451945","Propylthiouracil 50 MG Oral Tablet Box of 90","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21162015,"OMOP388868","Propylthiouracil 50 MG Oral Tablet by A A H","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21132309,"OMOP388865","Propylthiouracil 50 MG Oral Tablet by Alliance","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21103028,"OMOP388867","Propylthiouracil 50 MG Oral Tablet by DE","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
6,"propylthiouracil",21122495,"OMOP388870","Propylthiouracil 50 MG Oral Tablet by Dowelhurst","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
