"concept_set_id","name","concept_id","concept_code","concept_name","domain","vocabulary","standard_concept","valid_start_date","valid_end_date"
5,"methimazole",41146422,"OMOP2344384","Methimazole 10 MG Oral Tablet Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43782001,"OMOP928013","Methimazole 10 MG Oral Tablet by Hexal","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",2057400,"OMOP4958272","methimazole 10 MG Oral Tablet [METIZOL]","Drug","RxNorm Extension","S","2020-07-30","2099-12-30"
5,"methimazole",2057401,"OMOP4958273","methimazole 10 MG Oral Tablet [METIZOL] by Dalim Biotech","Drug","RxNorm Extension","S","2020-07-30","2099-12-30"
5,"methimazole",1504713,"729438","methimazole 10 MG Oral Tablet [Northyx]","Drug","RxNorm","S","2007-09-29","2099-12-30"
5,"methimazole",35866495,"OMOP5021796","methimazole 10 MG Oral Tablet [Saizhi]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
5,"methimazole",36262474,"OMOP3113349","Methimazole 10 MG Oral Tablet [Strumazol]","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
5,"methimazole",36262473,"OMOP3113348","Methimazole 10 MG Oral Tablet [Strumazol] Box of 100","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
5,"methimazole",36276310,"OMOP3127185","Methimazole 10 MG Oral Tablet [Strumazol] Box of 100 by Takeda","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
5,"methimazole",19034267,"207012","methimazole 10 MG Oral Tablet [Tapazole]","Drug","RxNorm","S","1969-12-31","2099-12-30"
5,"methimazole",44062127,"OMOP1056758","Methimazole 10 MG Oral Tablet [Tapazole] by Paladin","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43728040,"OMOP928014","Methimazole 10 MG Oral Tablet [Thiamazol Aristo]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40933112,"OMOP2131074","Methimazole 10 MG Oral Tablet [Thiamazol Aristo] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40945038,"OMOP2143000","Methimazole 10 MG Oral Tablet [Thiamazol Aristo] Box of 100 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41214571,"OMOP2412533","Methimazole 10 MG Oral Tablet [Thiamazol Aristo] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41195173,"OMOP2393135","Methimazole 10 MG Oral Tablet [Thiamazol Aristo] Box of 50 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43638129,"OMOP928015","Methimazole 10 MG Oral Tablet [Thiamazol Aristo] by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40933111,"OMOP2131073","Methimazole 10 MG Oral Tablet [Thiamazol Hexal]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40995637,"OMOP2193599","Methimazole 10 MG Oral Tablet [Thiamazol Hexal] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41288130,"OMOP2486092","Methimazole 10 MG Oral Tablet [Thiamazol Hexal] Box of 100 by Novartis","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41183264,"OMOP2381226","Methimazole 10 MG Oral Tablet [Thiamazol Hexal] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40913731,"OMOP2111693","Methimazole 10 MG Oral Tablet [Thiamazol Hexal] Box of 50 by Novartis","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41183263,"OMOP2381225","Methimazole 10 MG Oral Tablet [Thiamazol Lindopharm]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41057850,"OMOP2255812","Methimazole 10 MG Oral Tablet [Thiamazol Lindopharm] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41007363,"OMOP2205325","Methimazole 10 MG Oral Tablet [Thiamazol Lindopharm] Box of 100 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40995636,"OMOP2193598","Methimazole 10 MG Oral Tablet [Thiamazol Lindopharm] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41007364,"OMOP2205326","Methimazole 10 MG Oral Tablet [Thiamazol Lindopharm] Box of 50 by Aristo","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43782000,"OMOP928010","Methimazole 10 MG Oral Tablet [THYROZOL]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41276492,"OMOP2474454","Methimazole 10 MG Oral Tablet [THYROZOL] Box of 100","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40851485,"OMOP2049447","Methimazole 10 MG Oral Tablet [THYROZOL] Box of 100 by Mylan","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41152218,"OMOP2350180","Methimazole 10 MG Oral Tablet [THYROZOL] Box of 20","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41257069,"OMOP2455031","Methimazole 10 MG Oral Tablet [THYROZOL] Box of 20 by Mylan","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41276493,"OMOP2474455","Methimazole 10 MG Oral Tablet [THYROZOL] Box of 50","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",41288129,"OMOP2486091","Methimazole 10 MG Oral Tablet [THYROZOL] Box of 50 by Mylan","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43799888,"OMOP928011","Methimazole 10 MG Oral Tablet [THYROZOL] by Merck","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",35866496,"OMOP5021797","methimazole 10 MG [Saizhi]","Drug","RxNorm Extension","S","2020-10-01","2099-12-30"
5,"methimazole",36271754,"OMOP3122629","Methimazole 10 MG [Strumazol]","Drug","RxNorm Extension","S","2017-09-30","2099-12-30"
5,"methimazole",19118249,"567808","methimazole 10 MG [Tapazole]","Drug","RxNorm","S","2005-09-10","2099-12-30"
5,"methimazole",43692124,"OMOP928009","Methimazole 10 MG [Thiamazol Aristo]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40952501,"OMOP2150463","Methimazole 10 MG [Thiamazol Hexal]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",40859047,"OMOP2057009","Methimazole 10 MG [Thiamazol Lindopharm]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",43145276,"OMOP443120","Methimazole 10 MG [THYROZOL]","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
5,"methimazole",19123251,"608617","methimazole 15 MG","Drug","RxNorm","S","2006-02-25","2099-12-30"
5,"methimazole",19127313,"729430","methimazole 15 MG [Northyx]","Drug","RxNorm","S","2007-09-29","2099-12-30"
5,"methimazole",19123252,"608618","methimazole 15 MG Oral Tablet","Drug","RxNorm","S","2006-02-25","2099-12-30"
5,"methimazole",1504681,"729432","methimazole 15 MG Oral Tablet [Northyx]","Drug","RxNorm","S","2007-09-29","2099-12-30"
5,"methimazole",1504678,"446361","methimazole 20 MG","Drug","RxNorm","S","1969-12-31","2099-12-30"
5,"methimazole",43178466,"OMOP443114","Methimazole 20 MG Delayed Release Oral Tablet","Drug","RxNorm Extension","S","2017-08-23","2099-12-30"
