concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
44,dx_hypothyroidism,140673,40930008,Hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,37208050,369091000119106,Hypothyroidism caused by amiodarone,Condition,SNOMED,S,2019-07-30,2099-12-30
44,dx_hypothyroidism,37016342,367631000119105,Hypothyroidism caused by drug,Condition,SNOMED,S,2016-01-30,2099-12-30
44,dx_hypothyroidism,4172443,49830003,Hypothyroidism caused by food stuff,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4289921,70225006,Hypothyroidism caused by iodide excess,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4095914,190284002,Hypothyroidism caused by resorcinol,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4130018,237520009,Hypothyroidism due to Hashimoto's thyroiditis,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4030047,237521008,Hypothyroidism due to TSH receptor blocking antibody,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4245619,60733007,Hypothyroidism due to amyloidosis,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4175837,42785009,Hypothyroidism due to cystinosis,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4210299,56041007,Hypothyroidism due to defect in thyroid hormone synthesis,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4192649,39444001,Hypothyroidism due to fibrous invasive thyroiditis,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4147364,30229009,Hypothyroidism due to infiltrative disease,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4034824,237556007,Hypothyroidism due to iodide organification defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4129369,237555006,Hypothyroidism due to iodide trapping defect,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,37397535,718194004,Hypothyroidism due to mutation in transcription factor of pituitary development,Condition,SNOMED,S,2016-07-30,2099-12-30
44,dx_hypothyroidism,4303055,78574007,Hypothyroidism due to sarcoidosis,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4268472,63115005,Hypothyroidism due to scleroderma,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,37167445,1264402008,Hypothyroidism due to systemic sclerosis,Condition,SNOMED,S,2023-02-27,2099-12-30
44,dx_hypothyroidism,45757058,102871000119101,Hypothyroidism due to thyroiditis,Condition,SNOMED,S,2015-01-30,2099-12-30
44,dx_hypothyroidism,4231548,40539002,Hypothyroidism following radioiodine therapy,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,45757193,10809101000119109,Hypothyroidism in childbirth,Condition,SNOMED,S,2014-07-30,2099-12-30
44,dx_hypothyroidism,4176015,428165003,Hypothyroidism in pregnancy,Condition,SNOMED,S,2008-01-30,2099-12-30
44,dx_hypothyroidism,4095912,190282003,Hypothyroidism resulting from para-aminosalicylic acid,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4095913,190283008,Hypothyroidism resulting from phenylbutazone,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,134312,88273006,Iatrogenic hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4034983,237695004,Idiopathic TSH deficiency,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,4309027,83664006,Idiopathic atrophic hypothyroidism,Condition,SNOMED,S,2002-01-30,2099-12-30
44,dx_hypothyroidism,37399723,717334008,Idiopathic congenital hypothyroidism,Condition,SNOMED,S,2016-07-30,2099-12-30
44,dx_hypothyroidism,4236858,405629002,Infant hypothyroidism,Condition,SNOMED,S,2004-01-30,2099-12-30
44,dx_hypothyroidism,44782482,698577000,Infant hypothyroidism caused by maternal drug,Condition,SNOMED,S,2014-01-30,2099-12-30
44,dx_hypothyroidism,4236859,405630007,Infant hypothyroidism to 24 months of age,Condition,SNOMED,S,2004-01-30,2099-12-30
