concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
0,dx_graves_broad,4113641,286909009,Thyrotoxicosis with or without goiter,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,133727,89719007,Thyrotoxicosis without goiter or other cause,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,138717,267374005,Toxic diffuse goiter,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4049335,15470004,Toxic diffuse goiter with acropachy,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4099198,190242005,Toxic diffuse goiter with crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4099197,190241003,Toxic diffuse goiter with no crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4243976,60268006,Toxic diffuse goiter with pretibial myxedema,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,134618,60216004,Toxic diffuse goiter with thyrotoxic crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4030042,237498007,Toxic goiter,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,135778,26389007,Toxic multinodular goiter,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4095903,190247004,Toxic multinodular goiter with no crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,134608,62278002,Toxic multinodular goiter with thyrotoxic crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,134619,57777000,Toxic nodular goiter,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,139774,30985009,Toxic nodular goiter with thyrotoxic storm,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,140976,73869005,Toxic uninodular goiter,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,4095902,190244006,Toxic uninodular goiter with no crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
0,dx_graves_broad,136932,69329005,Toxic uninodular goiter with thyrotoxic crisis,Condition,SNOMED,S,2002-01-30,2099-12-30
