concept_set_id,name,concept_id,concept_code,concept_name,domain,vocabulary,standard_concept,valid_start_date,valid_end_date
3,autoimmune (minus graves),4102604,28664002,Herpes iris,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),36674992,771145006,Herpetiform pemphigus,Condition,SNOMED,S,2019-01-30,2099-12-30
3,autoimmune (minus graves),4239565,91623008,Hydroa herpetiformis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4100629,27538003,Hyperthyroidism with Hashimoto disease,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4295181,403492006,Hypertrophic type discoid lupus erythematosus,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4130018,237520009,Hypothyroidism due to Hashimoto's thyroiditis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4030047,237521008,Hypothyroidism due to TSH receptor blocking antibody,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4273847,6398009,Idiopathic chronic cold agglutinin disease,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4271197,62871001,Idiopathic paroxysmal cold hemoglobinuria,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4292551,402717008,IgA pemphigus,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),36675057,771333006,"Immune dysregulation, inflammatory bowel disease, arthritis, recurrent infection syndrome",Condition,SNOMED,S,2019-01-30,2099-12-30
3,autoimmune (minus graves),4101602,191306005,Immunoglobulin A vasculitis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),36717255,10743271000119103,Immunoglobulin G4 related disease,Condition,SNOMED,S,2017-01-30,2099-12-30
3,autoimmune (minus graves),4252384,408539000,Insulin autoimmune syndrome,Condition,SNOMED,S,2004-01-30,2099-12-30
3,autoimmune (minus graves),4129525,237652003,Insulin resistance - type B,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),607144,1149218009,Isolated nailfold rheumatoid vasculitis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),4105021,193207007,Juvenile or adult myasthenia gravis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),35623823,766252004,Juvenile overlap myositis,Condition,SNOMED,S,2018-07-30,2099-12-30
3,autoimmune (minus graves),37209479,16041671000119109,Juvenile rheumatoid arthritis of bilateral knees,Condition,SNOMED,S,2019-02-28,2099-12-30
3,autoimmune (minus graves),37204148,16208561000119106,Juvenile rheumatoid arthritis of left knee,Condition,SNOMED,S,2019-02-28,2099-12-30
3,autoimmune (minus graves),37204149,16208721000119109,Juvenile rheumatoid arthritis of right knee,Condition,SNOMED,S,2019-02-28,2099-12-30
3,autoimmune (minus graves),4132809,410796000,Juvenile seropositive polyarthritis,Condition,SNOMED,S,2004-07-30,2099-12-30
3,autoimmune (minus graves),4193620,78946008,"Keratoconjunctivitis sicca, in Sjögren's syndrome",Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),601030,318841000119100,Left ankle seropositive rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),601031,318851000119103,Left elbow seropositive rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),605414,1073611000119103,Left foot seropositive rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),601040,319041000119104,Left hip joint seronegative rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),601042,319061000119100,Left shoulder region seronegative rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),601043,319071000119106,Left wrist region seronegative rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),601034,318901000119107,Left wrist region seropositive rheumatoid arthritis,Condition,SNOMED,S,2021-07-30,2099-12-30
3,autoimmune (minus graves),35622353,763793004,Limbic encephalitis with contactin-associated protein-like 2 antibodies,Condition,SNOMED,S,2018-07-30,2099-12-30
3,autoimmune (minus graves),35607961,763794005,Limbic encephalitis with leucine-rich glioma-inactivated 1 antibodies,Condition,SNOMED,S,2018-07-30,2099-12-30
3,autoimmune (minus graves),4344157,239886003,Limited lupus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4103019,299276009,Limited systemic sclerosis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4317262,95330001,Linear IgA dermatosis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4292372,402437008,Localized bullous pemphigoid of vulva,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4033498,238939008,Localized pemphigoid,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4055370,196137000,Lung disease with Sjögren's disease,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4055640,196138005,Lung disease with systemic lupus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),255304,196133001,Lung disease with systemic sclerosis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4078700,19267009,Lupus anticoagulant disorder,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4299106,77753005,Lupus disease of the lung,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),255891,200936003,Lupus erythematosus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4033928,238926009,Lupus erythematosus and erythema multiforme-like syndrome,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4299826,403513000,Lupus erythematosus-associated nail dystrophy,Condition,SNOMED,S,2003-07-30,2099-12-30
3,autoimmune (minus graves),4063427,200937007,Lupus erythematosus chronicus,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4066825,200939005,Lupus erythematosus migrans,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),4066480,200940007,Lupus erythematosus nodularis,Condition,SNOMED,S,2002-01-30,2099-12-30
3,autoimmune (minus graves),45768793,707301001,Lupus erythematosus of oral mucous membrane,Condition,SNOMED,S,2015-01-30,2099-12-30
